zpid,streetName,city,state,zipcode,price,bathrooms,bedrooms,livingArea,homeType,homeStatus,rentZestimate,currency,country,taxAssessedValue,imgSrc,homeDetailUrl
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/38c3d86e181a7b38c245fea765ded0f0-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/ava-w-apartments/5XjvNf/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0060340253bdf2b02fd5116f18cdab2c-p_e.jpg,https://www.zillow.com/apartments/houston-tx/the-life-at-grand-oaks/5XhsGk/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/37bb6077f68b04dde9611907a22c4774-p_e.jpg,https://www.zillow.com/b/covey-homes-azle-azle-tx-C5Y58b/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/b6a9850d04013d1e54d18abd0fa9cc26-p_e.jpg,https://www.zillow.com/apartments/rockwall-tx/sixteen50-at-lake-ray-hubbard/64sHvW/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/5633149d8d039792cbf5c46ce0045308-p_e.jpg,https://www.zillow.com/apartments/austin-tx/summit-at-westwood/5hCDTD/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/908b81b08cf263a146e11caac99c5b7e-p_e.jpg,https://www.zillow.com/apartments/bedford-tx/rise-bedford-lake/5XkX4n/
2077250646,5112 S 1st St APT 205,Austin,TX,78745,1500,2,2,850,APARTMENT,FOR_RENT,1500,USD,USA,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=30.213855743408203,-97.77863311767578&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=hgfe8N-D2eM5WaOD6Mzr3atUXHU=",https://www.zillow.com/apartments/austin-tx/terrain-apartments/5XhtGK/
2079221408,1509 Main St APT 210,Dallas,TX,75201,2263,2,2,1194,APARTMENT,FOR_RENT,2060,USD,USA,,https://photos.zillowstatic.com/fp/2020d9f3f27d0068c3fb9418071ba415-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/the-kirby/5Xjxym/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/96ddbd40f910ea9726d9a55210033680-p_e.jpg,https://www.zillow.com/apartments/austin-tx/summit-at-hyde-park/5Xht4c/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/44fdc333d006562c483cf5fddb37b610-p_e.jpg,https://www.zillow.com/apartments/houston-tx/skyline-at-midtown/9Kpvtc/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/2db17c3c1276732addea3a77637b0314-p_e.jpg,https://www.zillow.com/apartments/friendswood-tx/allora-friendswood/C2D863/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/d1020beb6d58f92acb15ef45872049a6-p_e.jpg,https://www.zillow.com/apartments/houston-tx/del-mar-apartments/5XhsDH/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/449fd0cd611cce3437be7c48089c2ede-p_e.jpg,https://www.zillow.com/apartments/college-station-tx/soco-at-tower-point/BKB5S9/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/69d121eef4ac879dda279c7e908464ff-p_e.jpg,https://www.zillow.com/apartments/houston-tx/aspen-apartments/5XkBjJ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/29d1a01d6509e40f416e3c13bd712e98-p_e.jpg,https://www.zillow.com/apartments/clute-tx/castlewood-apartments/9L5jFF/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/50b350290ade6f200d8710fff2dd830b-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/allure-north-dallas/5Xhsd9/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/9c5744b263fe2ade99e6ca2878c3e8d8-p_e.jpg,https://www.zillow.com/apartments/austin-tx/crestview-commons-apartments/BKB5MN/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/14a7997746a53814a26ab9055f8536cb-p_e.jpg,https://www.zillow.com/apartments/beaumont-tx/west-end-crossing/5YyDwd/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/27b2022712d56cef13227edab7581104-p_e.jpg,https://www.zillow.com/apartments/georgetown-tx/residences-of-stillwater/BMFqhM/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/348a4abe7b840c4723c808edd59e9e50-p_e.jpg,https://www.zillow.com/apartments/grand-prairie-tx/bexley-central-park/65fCzW/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/446333a911f5537073ba57281842e25d-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/the-pavilions/5Xrdf8/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/a4ad284eb816061c029c9d68b1b36655-p_e.jpg,https://www.zillow.com/apartments/kemah-tx/summerbrooke/5Xjwfk/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/8493593072d189dd51c307eb9ed712b6-p_e.jpg,https://www.zillow.com/apartments/huntsville-tx/the-summit-apartments/5XtNM6/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/35651524f59dfb55be33ed039ab50b4f-p_e.jpg,https://www.zillow.com/apartments/austin-tx/bexley-at-anderson-mill/5Xht55/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6f679e41a80d990f3f40e2e79548953f-p_e.jpg,https://www.zillow.com/apartments/fort-worth-tx/overlook-ranch/63Pj2h/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c8ca9fd6f972576cf9cd2c65ab7fc813-p_e.jpg,https://www.zillow.com/apartments/austin-tx/tramor-at-hunter%27s-glen/5Xht52/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/e95aaf3296e079f41b274fabe04cfa0f-p_e.jpg,https://www.zillow.com/apartments/mckinney-tx/aspire-mckinney-ranch/5XhsW5/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/de138654c87c9cfd32b9b7370678e61e-p_e.jpg,https://www.zillow.com/apartments/richmond-tx/grand-fountain/638V9f/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/94b1ea350c4ed856ce65851aef9d3a29-p_e.jpg,https://www.zillow.com/apartments/austin-tx/rockwood/5XhtBP/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/526a3b5c30899f918c49aee8c5d509ec-p_e.jpg,https://www.zillow.com/apartments/euless-tx/bexley-landing/B5kj7W/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/49f8c4546e915c3d0b8f669fbd68505c-p_e.jpg,https://www.zillow.com/apartments/frisco-tx/kilby/Bh2fsh/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/05005ff0cac5dc42f32fced478ef0de3-p_e.jpg,https://www.zillow.com/apartments/addison-tx/savoye/5XjwMw/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/487fbc43755acd862fdbb1f802165501-p_e.jpg,https://www.zillow.com/b/the-bennett-austin-tx-CZvwnT/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/e245dcc311b8dc7f1985d11ed2611eba-p_e.jpg,https://www.zillow.com/apartments/keller-tx/the-sovereign/63QX3D/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/1fe25c4564a1cc96f422b00e19f91560-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/legends-on-the-green-apartments/5XjwyB/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/912cf851c53ef5ca142094e3ebf35c9d-p_e.jpg,https://www.zillow.com/apartments/plano-tx/the-westside/5XhsbH/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/5e2bfd8eb148f94e7a47aa18d39ad9b3-p_e.jpg,https://www.zillow.com/apartments/houston-tx/dakota-at-bingle/9Ks6th/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/a1a64c5f5f6a2e20611c3eaf4722606a-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/village-oaks/5YLsV8/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/f514d04517d67a15213340b19d8d89e2-p_e.jpg,https://www.zillow.com/apartments/houston-tx/the-gael/5XhsBD/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/47b0cdca93e781bd902d21f9feeeb048-p_e.jpg,https://www.zillow.com/apartments/groves-tx/carriage-park-apartments/9L7yXC/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/7e26e82827c1831f20bb5557481a0d34-p_e.jpg,https://www.zillow.com/apartments/houston-tx/3000-sage-apartments/5XjvL3/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/74bb548d112b4fd65100e991423fdea2-p_e.jpg,https://www.zillow.com/apartments/waxahachie-tx/the-townhomes-at-bluebonnet-trails-apartments/BjVSVr/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/b08ec44c5992b94e602739469b13f161-p_e.jpg,https://www.zillow.com/apartments/weatherford-tx/west-park-townhomes/B8Xz6m/
2059991682,711 Grand Ct #68BE3A70B,Arlington,TX,76013,1375,1,2,700,APARTMENT,FOR_RENT,1099,USD,USA,,https://photos.zillowstatic.com/fp/dea2ca1e896bef57bbb8aa2f2df6b538-p_e.jpg,https://www.zillow.com/apartments/arlington-tx/sam-maverick-apartments/5Xm8wb/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/ea92948586aa63e29dfd0ff1316a3d9f-p_e.jpg,https://www.zillow.com/apartments/spring-tx/spring-park/5XkF2g/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/081617a25cb50de5b6586fd0f11ed161-p_e.jpg,https://www.zillow.com/apartments/austin-tx/barton-creek-landing/5Xhsxt/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/00910f016b0e2b0f13763706954d87d7-p_e.jpg,https://www.zillow.com/b/covey-homes-ventana-katy-tx-C7psRP/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/8ea506cbdcd39da46c6ab610fee8245d-p_e.jpg,https://www.zillow.com/apartments/austin-tx/emerson-apartments/5Xht3S/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/dca8c8cb3672597fc675411904aea6d9-p_e.jpg,https://www.zillow.com/b/carmel-villas-denton-tx-CHPFSS/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/9ba4ab0546dabe5dfa66d5075771733f-p_e.jpg,https://www.zillow.com/apartments/austin-tx/polaris-on-the-park/5Xht6J/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/bf50ae248ecb156b1cc94d8b253c1f3c-p_e.jpg,https://www.zillow.com/apartments/weslaco-tx/midtown-weslaco/BKXYZL/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0270f1a408e350a10fc07410fa9acff1-p_e.jpg,https://www.zillow.com/apartments/beaumont-tx/trails-on-treadway-.dash.-utilities-included/5XxdfP/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/2051c87fee8e5703d2de6e27f5bfbef6-p_e.jpg,https://www.zillow.com/apartments/kyle-tx/granden-bunton-creek/CD3Kb2/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c1b0ed65831fea5ec7d8d84e444c0e9e-p_e.jpg,https://www.zillow.com/apartments/fort-worth-tx/western-station/5Xm8bs/
2124794365,238 S Las Vegas Trl,Fort Worth,TX,76108,1395,1.5,2,1200,APARTMENT,FOR_RENT,1394,USD,USA,,https://photos.zillowstatic.com/fp/0b5aaaa224919f22d5e0d8e1e527ee5c-p_e.jpg,https://www.zillow.com/apartments/white-settlement-tx/central-park-townhomes/5XhsfM/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/61721920d6eac5657c5174e4015b9e69-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/arrive-west-end/5XjvP2/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c7f4e589195ceff84713cb44abca0cb4-p_e.jpg,https://www.zillow.com/apartments/fort-worth-tx/the-retreat/5XhstJ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c4c4637cda3070c2d554d3f3aefc1d91-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/5fifty-apartments/5XkX6Y/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/3d65d093aca6b53ff23685a033eb808f-p_e.jpg,https://www.zillow.com/apartments/spring-tx/waterstone/5XjwvB/
2058041710,5454 Peterson Ln #22-2010,Dallas,TX,75240,1497,1,2,850,APARTMENT,FOR_RENT,1594,USD,USA,,https://photos.zillowstatic.com/fp/9296712bb74fdb99fd33c7ece0d99539-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/the-district-at-midtown/5XhsTZ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/a92e9369bb32c89aa505ea6150cecab2-p_e.jpg,https://www.zillow.com/apartments/austin-tx/waters-at-barton-creek-apartments/5XhtGs/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/1e96c41d214e998298b4a4c47070682b-p_e.jpg,https://www.zillow.com/apartments/brookshire-tx/the-vic-at-jordan-ranch/CZr49G/
2101082463,2507 Burleson Rd APT 212,Austin,TX,78741,1299,1,2,758,APARTMENT,FOR_RENT,1427,USD,USA,,https://photos.zillowstatic.com/fp/7aba19f062a5a2d2ba22b9d67061f834-p_e.jpg,https://www.zillow.com/apartments/austin-tx/burl-north/5Xhsyr/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/2bbb8ed4819024bcda20bbb951fa36a3-p_e.jpg,https://www.zillow.com/apartments/houston-tx/aventura-on-briar-forest/5XhsKw/
2066757003,6445 Love Dr #982C215CC,Irving,TX,75039,2099,2,2,1200,APARTMENT,FOR_RENT,1999,USD,USA,,https://photos.zillowstatic.com/fp/90a6bcc03612283af691f447361170ad-p_e.jpg,https://www.zillow.com/apartments/irving-tx/allura-las-colinas/5XjwXQ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/90f0da840bbed5a4d358626d277a582c-p_e.jpg,https://www.zillow.com/apartments/mansfield-tx/bexley-on-main/BKB5Pv/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/4f23ba77c27877844e341ce4bd1a7753-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/churchill-on-the-park/5Xhsbq/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/3b48f3d8bc706844aa6d0bcc57c835ab-p_e.jpg,https://www.zillow.com/apartments/grand-prairie-tx/indigo-pointe/5XkVk9/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/434e02cbf475ec3976818c26100120df-p_e.jpg,https://www.zillow.com/apartments/houston-tx/harvest-hill-apartments/5XhsBt/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/38580c1a23068870e8138eca708a5caa-p_e.jpg,https://www.zillow.com/b/twin-creeks-at-alamo-ranch-san-antonio-tx-9VsGHF/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/25ae2fbe9ea6946669eb8d56ec180ef4-p_e.jpg,https://www.zillow.com/apartments/irving-tx/broadmoor-villa/5Xhsdc/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/7090defc09a36e6a55775cf73b051cb0-p_e.jpg,https://www.zillow.com/apartments/denton-tx/the-metro-student-housing/5Y8m7v/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/754b5abb3a6f4074e30f125fbdca65a0-p_e.jpg,https://www.zillow.com/apartments/austin-tx/aspire-north-austin/BMG4tq/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/4c3ba2a092f32999603069b6e9df824f-p_e.jpg,https://www.zillow.com/apartments/flower-mound-tx/the-nexus-lakeside-apartments/5jRGPW/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0b7993ad7327ed87175cb9fc64ceb96f-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/elan-at-bluffview/5XhspJ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/730c4a8c7eca5b20ec3a458ef54f909e-p_e.jpg,https://www.zillow.com/apartments/keller-tx/olympus-town-center/5XhspG/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/e7aa5af34d2ea5062dc59da435c15866-p_e.jpg,https://www.zillow.com/apartments/houston-tx/la-maison-at-river-oaks/5XhsKT/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/49e49894955af518a6f3d6e9ae376402-p_e.jpg,https://www.zillow.com/apartments/houston-tx/san-montego/5XjxtX/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/bd104230f891b19b8ee46f1a6249405f-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/apex-apartments/5XkVdj/
2061533683,995 Media Luna Rd #1F280ACF2,Brownsville,TX,78520,1000,1,2,350,APARTMENT,FOR_RENT,700,USD,USA,,https://photos.zillowstatic.com/fp/5aff0d02b6f0ce6fb9d55e6f95a40a16-p_e.jpg,https://www.zillow.com/apartments/brownsville-tx/woodspring-suites-brownsville/BYYk4w/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/96f582a98ea04d7a198f74394896fd01-p_e.jpg,https://www.zillow.com/apartments/austin-tx/harmon-square/5YCVyh/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/fd385ca4d1937219a44175aaf13a819d-p_e.jpg,https://www.zillow.com/apartments/the-colony-tx/the-flatiron-district-at-austin-ranch/5jDJG9/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/7976ae2e873a53555d52ba123f4bc582-p_e.jpg,https://www.zillow.com/apartments/austin-tx/bexley-at-tech-ridge/5Xkq8J/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c9ef35e92e9dcad381df1c90d01d810d-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/west-love/BKWp6r/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/e6895e7d34f3ed399e2b82e3754cbd04-p_e.jpg,https://www.zillow.com/apartments/ennis-tx/spyglass-of-ennis/9SssW8/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/800f0dd187ec726cc156db36da927079-p_e.jpg,https://www.zillow.com/apartments/austin-tx/delco-flats/C4dxGq/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/7e619e771fecd1298f64146dc14ef122-p_e.jpg,https://www.zillow.com/apartments/plano-tx/legacy-north/5XjyTG/
2057116867,1508 California St #AF36ED207,Houston,TX,77006,1699,2,2,1000,APARTMENT,FOR_RENT,1749,USD,USA,,https://photos.zillowstatic.com/fp/633bc19803d002a8154301ec294c842b-p_e.jpg,https://www.zillow.com/apartments/houston-tx/the-block-at-montrose/5jCxN4/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/5069eb910cc2b0d8bef80b09fe4f740e-p_e.jpg,https://www.zillow.com/apartments/college-station-tx/pearl-apartments/5XhwWf/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/b9a0b927d86b5130350554123d291d7e-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/lakeridge-heights/5XhsrB/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/caf8ba28ee461407241341e90458f5da-p_e.jpg,https://www.zillow.com/apartments/galveston-tx/ashton-place-apartments/5Xhrvr/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/a8f774fa34bbd20aa804f611646266d3-p_e.jpg,https://www.zillow.com/b/becker-fields-hockley-tx-C9MVZM/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/496f27abec3181cc0edb30afba03e641-p_e.jpg,https://www.zillow.com/apartments/carrollton-tx/union-at-carrollton-square/5XkKHt/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/d1bb68bf73ca697473fa0b0754f7cae1-p_e.jpg,https://www.zillow.com/apartments/fort-worth-tx/madera-at-leftbank/BrM8C2/
2061507438,11444 32nd Ave N #62D7835CF,Texas City,TX,77591,1105,1,2,350,APARTMENT,FOR_RENT,850,USD,USA,,https://photos.zillowstatic.com/fp/3a07bd990fc8d8916607a18b9c770465-p_e.jpg,https://www.zillow.com/apartments/texas-city-tx/woodspring-suites-texas-city-i.dash.45/5bNrPM/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6a0444e18c866c8ec5bdcf5ad48c6236-p_e.jpg,https://www.zillow.com/apartments/killeen-tx/the-grove-killeen/5XhwBk/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/1ebc8548b20b1a46e63749f36f03af63-p_e.jpg,https://www.zillow.com/apartments/houston-tx/champions-green/5XqXSM/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/cf5e8b5aad4ecc6304ba279b945914e0-p_e.jpg,https://www.zillow.com/apartments/houston-tx/hermann-park-lofts/5XhsMk/
2057174363,1950 Oak Creek Ln #42F5EA663,Bedford,TX,76022,1450,2,2,966,APARTMENT,FOR_RENT,1400,USD,USA,,https://photos.zillowstatic.com/fp/f2035b28874d7d2fc950ba54f3eaa070-p_e.jpg,https://www.zillow.com/apartments/bedford-tx/rise-oak-creek/5Xhsf5/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0d2fe6de7bfcdffbc637bbd9138daff3-p_e.jpg,https://www.zillow.com/apartments/fort-worth-tx/carmel-creekside/5Xhsm4/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/9c7e809f18909a30f519c7ccca0e38c8-p_e.jpg,https://www.zillow.com/apartments/addison-tx/communities-of-bent-tree/5XhsVg/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6594af1aea4bbdb9791043c9bf8e926b-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/mosaic-dallas/5XkPcq/
2057423467,2602 S 39th St #1DF712EF1,Temple,TX,76504,1199,2,2,978,APARTMENT,FOR_RENT,1198,USD,USA,,https://photos.zillowstatic.com/fp/c6b582daa23d1728ccc0450ebf4006d8-p_e.jpg,https://www.zillow.com/apartments/temple-tx/oaks-at-creekside/5Xhw7L/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/730560b6ed0189b8a26f779082feb656-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/arrive-on-university/5XkXBm/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/f1573636157ff528bb5d5b2a2111fb16-p_e.jpg,https://www.zillow.com/apartments/houston-tx/retreat-at-cypress-station/5XjwvZ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/b7e3574bb4c4615515216052d6434dbc-p_e.jpg,https://www.zillow.com/apartments/irving-tx/summer-bend/5XkHsC/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/cf34d7ec523094e8e0ed868d8efc9789-p_e.jpg,https://www.zillow.com/apartments/houston-tx/the-westerly/Bh8TwY/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/9fb132451870b1cc3ba2cc135ba719fd-p_e.jpg,https://www.zillow.com/apartments/houston-tx/legacy-park-apartments/5XhsHp/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/2fcce42b052dc65aef74ed62cf9fe160-p_e.jpg,https://www.zillow.com/apartments/irving-tx/macarthur-park/5XkHsm/
2056838272,151 Treasure Way #1B75127D1,San Antonio,TX,78209,1650,1.5,2,1242,APARTMENT,FOR_RENT,,USD,USA,,https://photos.zillowstatic.com/fp/0a587cadc37256ee1a7b525168a6aaa1-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/chelsea/5YCRgf/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/94acb3712aadf6d259302701f90e583a-p_e.jpg,https://www.zillow.com/apartments/sugar-land-tx/the-addison-at-sugar-land/5Xjxtz/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/05d500093b226e258ebe9bce7f1aeb6d-p_e.jpg,https://www.zillow.com/apartments/houston-tx/woods-of-spring-grove-apartments/5YLtwz/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/68823930442dd544938c592cdc446f5d-p_e.jpg,https://www.zillow.com/apartments/abilene-tx/the-reserve-at-abilene/5XhtFx/
2061494210,634 N Teel Pkwy #5-5105,Prosper,TX,75078,1950,2,2,1062,APARTMENT,FOR_RENT,1950,USD,USA,,https://photos.zillowstatic.com/fp/7702d31f6b18119ce2d4fc828daeee3c-p_e.jpg,https://www.zillow.com/apartments/prosper-tx/prosper-elms-apartments/BYF4HJ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0411d766896e2fce0805b7e197da8a9e-p_e.jpg,https://www.zillow.com/apartments/lewisville-tx/avery/5XkCN5/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/a64a7957dab6951c74e5c71e82919f2b-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/tacara-stone-creek/BsJ7TS/
2058867399,308 Huisache St #D85AE7BDA,Lake Jackson,TX,77566,2050,3.5,4,2165,APARTMENT,FOR_RENT,2094,USD,USA,,https://photos.zillowstatic.com/fp/7b40cb9c61cb92ea81e620bae0438ac2-p_e.jpg,https://www.zillow.com/apartments/lake-jackson-tx/lakewood-manor/BMFNrp/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/1077b6088c7da5d0b30f8af71feb3c2f-p_e.jpg,https://www.zillow.com/b/the-avery-austin-tx-C5c4tH/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0b24211807444bce235bda65d5a6dbbd-p_e.jpg,https://www.zillow.com/apartments/georgetown-tx/bexley-wolf-ranch/BChKbc/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/86e240b3ae74014fb92f9b031dad3bef-p_e.jpg,https://www.zillow.com/apartments/leon-valley-tx/timberhill-commons/Bgf5Hv/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/b3cbd484e6d5983f22033d2750afebba-p_e.jpg,https://www.zillow.com/apartments/austin-tx/monterey-ranch/5Xht59/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/599a21016aa6eb43a17770d6826c1197-p_e.jpg,https://www.zillow.com/apartments/houston-tx/casa-grande-apartments/5Xhs2v/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/01157ae25c237431bce6b425fa4aac81-p_e.jpg,https://www.zillow.com/apartments/houston-tx/star-braeswood-apartments/5Xjxtx/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/35dfc68c5e2d98364a42959e030ee4f8-p_e.jpg,https://www.zillow.com/apartments/houston-tx/the-emile/5XhsL2/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c834b1358af16aae7c0ce46c0bc5238f-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/park-at-briggs-ranch/5Xkfpg/
2057693195,1630 E 6th St APT 1430,Austin,TX,78702,2384,1,2,598,APARTMENT,FOR_RENT,3066,USD,USA,,https://photos.zillowstatic.com/fp/0dcb847651e8822aca00793a84122ee7-p_e.jpg,https://www.zillow.com/apartments/austin-tx/sentral-east-austin-at-1630-e.-sixth/BKB5P5/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/88078e3172d1abbdf98f5069ec84cdd5-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/ava-apartments/5Xrrbq/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/43efde55bfa8fa3c1b0743aa74af790b-p_e.jpg,https://www.zillow.com/apartments/rowlett-tx/village-of-rowlett/BHyCfB/
